time_h,time_d,A_gut,A_central,C_mgL,C_uM,KRAS_GDP,KRAS_GTP,KRAS_drug,TE,KRAS_GTP_norm,R,E,E_norm,T,T_change_pct,Z
3780.0,157.5,0.004305905643813074,160.3087286097426,0.7597570076291118,1.3552568812506454,0.08963802974119621,0.009856172643357579,0.9005057976154464,0.9005057976154461,0.10013871405651306,1.103334590346511,0.8949564644305631,0.8949564644305631,0.8988349241236628,-10.116507587633716,0.945795919255602
3780.5,157.52083333333334,0.0026116630805348203,149.57496477512234,0.7088860889816224,1.2645131804880885,0.09354731616839422,0.00998394741897161,0.8964687364126342,0.8964687364126342,0.10143690577675163,1.1036663411594243,0.8927875680603615,0.8927875680603615,0.8988561639648344,-10.114383603516563,0.9457987419039191
3781.0,157.54166666666666,0.0015840537832533554,139.55936679029452,0.6614187999540024,1.1798408846842712,0.09759583508147351,0.01015017007203959,0.892253994846487,0.8922539948464868,0.1031257279319223,1.1040268691612107,0.8909272829664849,0.8909272829664849,0.898875070076704,-10.112492992329603,0.945801112320752
3781.5,157.5625,0.0009607791022635821,130.2140939325185,0.6171284072631208,1.1008355463130945,0.10178013304425358,0.010352536614323237,0.8878673303414233,0.8878673303414233,0.10518177200152416,1.104410590648275,0.8893846272429077,0.8893846272429077,0.8988920209495875,-10.110797905041247,0.9458030124738812
3782.0,157.58333333333334,0.0005827411556741388,121.49440977872437,0.575802889946561,1.0271189617312897,0.10609704078953748,0.010588948041101137,0.8833140111693615,0.8833140111693615,0.10758371209758763,1.1048118726182856,0.8881659218620903,0.8881659218620903,0.8989073956845437,-10.10926043154563,0.945804424950502
3782.5,157.60416666666666,0.00035345156378697085,113.35851350534348,0.5372441398357511,0.9583377449799343,0.110543546198953,0.010857489902091053,0.878598963898956,0.878598963898956,0.11031209740524517,1.1052250747924093,0.8872751779958126,0.8872751779958126,0.8989215726202102,-10.107842737978977,0.945805332910092
3783.0,157.625,0.00021437866762443223,105.76736693617308,0.5012671418775975,0.8941618656396672,0.1151167013791131,0.011156412780099512,0.8737268858407875,0.8737268858407875,0.11334915384581111,1.105644585104075,0.8867144338232027,0.8867144338232027,0.8989349284523537,-10.106507154764632,0.9458057200505747
3783.5,157.64583333333334,0.00013002743065942564,98.68452404224425,0.46769916607698697,0.8342832074152461,0.11981355702944134,0.011484113604539763,0.868702329366019,0.868702329366019,0.11667859422212407,1.1060648494650553,0.8864840466917187,0.8864840466917187,0.8989478377501757,-10.105216224982428,0.9458055705861836
3784.0,157.66666666666666,7.886613297785717e-05,92.07596598043348,0.4363789856892582,0.7784141735448773,0.1246311148068583,0.011839118404165664,0.8635297667889761,0.8635297667889761,0.12028544298632322,1.106480396664793,0.8865829444667715,0.8865829444667715,0.8989606727851973,-10.10393272148027,0.945804869232522
3784.5,157.6875,4.783504348051962e-05,85.90994388476862,0.40715613215530155,0.7262863577511622,0.12956629467933556,0.01222006631586338,0.8582136390048012,0.858213639004801,0.12415587376917203,1.1068858590442727,0.8870088411361073,0.8870088411361073,0.8989738036106795,-10.102619638932053,0.9458036011981452
