study_id,study_label,grouping,time_h,conc_ngml,sd_ngml,n,dose_mg
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),135.0,0.888,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),135.5,0.6564,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),136.0,0.6178,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),137.0,0.3475,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),138.0,0.2317,,12,3.0
343,Link 2008,po Control (Perpetrator Placebo),10.0,12.0561,17.5239,8,7.5
343,Link 2008,po Control (Perpetrator Placebo),20.0,48.3565,22.6844,8,7.5
343,Link 2008,po Control (Perpetrator Placebo),30.0,45.3537,21.2757,8,7.5
343,Link 2008,po Control (Perpetrator Placebo),40.0,38.2267,16.745,8,7.5
343,Link 2008,po Control (Perpetrator Placebo),60.0,27.1566,9.4708,8,7.5
343,Link 2008,po Control (Perpetrator Placebo),90.0,22.4052,7.8137,8,7.5
343,Link 2008,po Control (Perpetrator Placebo),120.0,16.9706,6.9179,8,7.5
343,Link 2008,po Control (Perpetrator Placebo),180.0,10.8344,3.4695,8,7.5
343,Link 2008,po Control (Perpetrator Placebo),240.0,7.5341,2.2023,8,7.5
343,Link 2008,po Control (Perpetrator Placebo),360.0,3.9683,1.16,8,7.5
343,Link 2008,po Control (Perpetrator Placebo),480.0,2.046,0.8962,8,7.5
343,Link 2008,po Control (Perpetrator Placebo),600.0,1.2786,0.6404,8,7.5
343,Link 2008,po Control (Perpetrator Placebo),1440.0,0.1143,0.0936,8,7.5
344,Link 2008,po with Perpetrator (Rifampicin),8650.0,0.5556,0.5691,8,7.5
344,Link 2008,po with Perpetrator (Rifampicin),8660.0,2.5335,3.1732,8,7.5
344,Link 2008,po with Perpetrator (Rifampicin),8670.0,1.688,1.2542,8,7.5
344,Link 2008,po with Perpetrator (Rifampicin),8680.0,1.5832,1.2968,8,7.5
344,Link 2008,po with Perpetrator (Rifampicin),8700.0,1.3632,1.7738,8,7.5
344,Link 2008,po with Perpetrator (Rifampicin),8730.0,0.6592,0.7635,8,7.5
344,Link 2008,po with Perpetrator (Rifampicin),8760.0,0.312,0.2679,8,7.5
344,Link 2008,po with Perpetrator (Rifampicin),8820.0,0.1299,0.0736,8,7.5
344,Link 2008,po with Perpetrator (Rifampicin),8880.0,0.0829,0.0389,8,7.5
344,Link 2008,po with Perpetrator (Rifampicin),9000.0,0.0628,,8,7.5
353,Markert 2013,Control (Perpetrator Placebo),2.0,5.0727,1.7027,11,3.0
353,Markert 2013,Control (Perpetrator Placebo),2.5,4.0739,1.4119,11,3.0
353,Markert 2013,Control (Perpetrator Placebo),3.0,3.3682,1.1791,11,3.0
353,Markert 2013,Control (Perpetrator Placebo),4.0,2.3923,0.9026,11,3.0
354,Markert 2013,with Perpetrator (Clarithromycin),74.25,22.9061,4.2102,11,3.0
354,Markert 2013,with Perpetrator (Clarithromycin),74.75,19.8057,4.4777,11,3.0
354,Markert 2013,with Perpetrator (Clarithromycin),75.25,17.7447,4.0706,11,3.0
354,Markert 2013,with Perpetrator (Clarithromycin),76.25,14.6998,3.5934,11,3.0
361,Okudaira 2007,EM 0 Control (Perpetrator Placebo),0.33,8.2474,1.0309,12,5.0
361,Okudaira 2007,EM 0 Control (Perpetrator Placebo),0.66,16.0825,1.0825,12,5.0
361,Okudaira 2007,EM 0 Control (Perpetrator Placebo),1.0,17.4227,1.0825,12,5.0
361,Okudaira 2007,EM 0 Control (Perpetrator Placebo),1.5,17.4227,1.0825,12,5.0
361,Okudaira 2007,EM 0 Control (Perpetrator Placebo),2.0,16.0825,1.0825,12,5.0
361,Okudaira 2007,EM 0 Control (Perpetrator Placebo),3.0,10.7217,1.0825,12,5.0
361,Okudaira 2007,EM 0 Control (Perpetrator Placebo),5.0,4.5361,1.0309,12,5.0
361,Okudaira 2007,EM 0 Control (Perpetrator Placebo),8.0,2.5773,0.9794,12,5.0
361,Okudaira 2007,EM 0 Control (Perpetrator Placebo),14.0,1.2371,1.0825,12,5.0
362,Okudaira 2007,EM 2 with Perpetrator (Erythromycin),25.0,0.0,,12,2.5
362,Okudaira 2007,EM 2 with Perpetrator (Erythromycin),25.33,10.0,1.701,12,2.5
362,Okudaira 2007,EM 2 with Perpetrator (Erythromycin),25.66,14.2783,1.9588,12,2.5
362,Okudaira 2007,EM 2 with Perpetrator (Erythromycin),26.0,17.165,1.9072,12,2.5
362,Okudaira 2007,EM 2 with Perpetrator (Erythromycin),26.5,15.7732,1.9072,12,2.5
362,Okudaira 2007,EM 2 with Perpetrator (Erythromycin),27.0,13.299,2.0103,12,2.5
362,Okudaira 2007,EM 2 with Perpetrator (Erythromycin),28.0,9.5876,1.9072,12,2.5
362,Okudaira 2007,EM 2 with Perpetrator (Erythromycin),30.0,5.5155,1.9072,12,2.5
362,Okudaira 2007,EM 2 with Perpetrator (Erythromycin),33.0,3.0412,1.9072,12,2.5
362,Okudaira 2007,EM 2 with Perpetrator (Erythromycin),39.0,2.3711,1.9588,12,2.5
362,Okudaira 2007,EM 2 with Perpetrator (Erythromycin),47.0,1.5464,1.9588,12,2.5
363,Okudaira 2007,EM 4 with Perpetrator (Erythromycin),73.0,0.0,,12,2.5
363,Okudaira 2007,EM 4 with Perpetrator (Erythromycin),73.33,10.6701,2.5258,12,2.5
363,Okudaira 2007,EM 4 with Perpetrator (Erythromycin),73.66,21.8041,2.5258,12,2.5
363,Okudaira 2007,EM 4 with Perpetrator (Erythromycin),74.0,22.6289,2.4227,12,2.5
363,Okudaira 2007,EM 4 with Perpetrator (Erythromycin),74.5,19.2783,2.4227,12,2.5
363,Okudaira 2007,EM 4 with Perpetrator (Erythromycin),75.0,16.5464,2.4227,12,2.5
363,Okudaira 2007,EM 4 with Perpetrator (Erythromycin),76.0,11.4948,2.5258,12,2.5
363,Okudaira 2007,EM 4 with Perpetrator (Erythromycin),78.0,6.8557,2.5773,12,2.5
363,Okudaira 2007,EM 4 with Perpetrator (Erythromycin),81.0,4.7423,2.4227,12,2.5
363,Okudaira 2007,EM 4 with Perpetrator (Erythromycin),87.0,2.268,2.4227,12,2.5
363,Okudaira 2007,EM 4 with Perpetrator (Erythromycin),95.0,2.4227,2.4742,12,2.5
364,Okudaira 2007,EM 7 with Perpetrator (Erythromycin),145.0,0.0,,12,2.5
364,Okudaira 2007,EM 7 with Perpetrator (Erythromycin),145.33,13.2474,2.3196,12,2.5
364,Okudaira 2007,EM 7 with Perpetrator (Erythromycin),145.66,20.7217,2.3711,12,2.5
364,Okudaira 2007,EM 7 with Perpetrator (Erythromycin),146.0,21.3917,2.3711,12,2.5
364,Okudaira 2007,EM 7 with Perpetrator (Erythromycin),146.5,18.5567,2.3196,12,2.5
364,Okudaira 2007,EM 7 with Perpetrator (Erythromycin),147.0,17.5773,2.3196,12,2.5
364,Okudaira 2007,EM 7 with Perpetrator (Erythromycin),148.0,12.7835,2.3711,12,2.5
364,Okudaira 2007,EM 7 with Perpetrator (Erythromycin),150.0,6.8041,2.3196,12,2.5
364,Okudaira 2007,EM 7 with Perpetrator (Erythromycin),153.0,3.9691,2.3711,12,2.5
364,Okudaira 2007,EM 7 with Perpetrator (Erythromycin),159.0,2.1649,2.3711,12,2.5
364,Okudaira 2007,EM 7 with Perpetrator (Erythromycin),167.0,1.9588,2.3196,12,2.5
365,Olkkola 1993,po Control (Perpetrator Placebo),0.0,0.0,,12,15.0
365,Olkkola 1993,po Control (Perpetrator Placebo),0.25,0.3656,1.2666,12,15.0
365,Olkkola 1993,po Control (Perpetrator Placebo),0.5,27.4223,36.7309,12,15.0
365,Olkkola 1993,po Control (Perpetrator Placebo),0.75,44.2413,35.4643,12,15.0
365,Olkkola 1993,po Control (Perpetrator Placebo),1.0,47.532,27.8648,12,15.0
365,Olkkola 1993,po Control (Perpetrator Placebo),1.5,48.2632,22.7985,12,15.0
365,Olkkola 1993,po Control (Perpetrator Placebo),2.0,46.8007,15.199,12,15.0
365,Olkkola 1993,po Control (Perpetrator Placebo),3.0,36.1974,11.3992,12,15.0
365,Olkkola 1993,po Control (Perpetrator Placebo),4.0,21.9378,6.3329,12,15.0
365,Olkkola 1993,po Control (Perpetrator Placebo),5.0,14.2596,5.0663,12,15.0
365,Olkkola 1993,po Control (Perpetrator Placebo),6.0,8.7751,3.7997,12,15.0
365,Olkkola 1993,po Control (Perpetrator Placebo),18.0,0.7313,0.0,12,15.0
366,Olkkola 1993,po with Perpetrator (Erythromycin),128.0,0.0,,12,15.0
366,Olkkola 1993,po with Perpetrator (Erythromycin),128.25,12.0658,17.7322,12,15.0
366,Olkkola 1993,po with Perpetrator (Erythromycin),128.5,142.2303,78.5282,12,15.0
366,Olkkola 1993,po with Perpetrator (Erythromycin),128.75,162.7057,58.2626,12,15.0
366,Olkkola 1993,po with Perpetrator (Erythromycin),129.0,163.4369,51.93,12,15.0
366,Olkkola 1993,po with Perpetrator (Erythromycin),129.5,150.2742,53.1965,12,15.0
366,Olkkola 1993,po with Perpetrator (Erythromycin),130.0,122.4863,48.1301,12,15.0
366,Olkkola 1993,po with Perpetrator (Erythromycin),131.0,93.6015,32.9311,12,15.0
366,Olkkola 1993,po with Perpetrator (Erythromycin),132.0,70.9324,29.1314,12,15.0
366,Olkkola 1993,po with Perpetrator (Erythromycin),133.0,53.7477,25.3317,12,15.0
366,Olkkola 1993,po with Perpetrator (Erythromycin),134.0,42.4132,22.7985,12,15.0
366,Olkkola 1993,po with Perpetrator (Erythromycin),146.0,14.2596,10.1326,12,15.0
369,Olkkola 1994,po Control (Perpetrator Placebo),0.0,0.0,,9,7.5
369,Olkkola 1994,po Control (Perpetrator Placebo),0.5,4.0939,,9,7.5
369,Olkkola 1994,po Control (Perpetrator Placebo),1.0,18.3203,9.5682,9,7.5
369,Olkkola 1994,po Control (Perpetrator Placebo),1.5,19.0385,,9,7.5
369,Olkkola 1994,po Control (Perpetrator Placebo),2.0,17.1289,,9,7.5
369,Olkkola 1994,po Control (Perpetrator Placebo),3.0,10.3091,,9,7.5
369,Olkkola 1994,po Control (Perpetrator Placebo),4.0,6.676,,9,7.5
369,Olkkola 1994,po Control (Perpetrator Placebo),5.0,3.6084,,9,7.5
369,Olkkola 1994,po Control (Perpetrator Placebo),6.0,2.6047,,9,7.5
369,Olkkola 1994,po Control (Perpetrator Placebo),7.0,1.9761,,9,7.5
369,Olkkola 1994,po Control (Perpetrator Placebo),17.0,0.1834,,9,7.5
370,Olkkola 1994,po with Perpetrator (Itraconazole),73.0,0.0,,9,7.5
370,Olkkola 1994,po with Perpetrator (Itraconazole),73.5,21.9184,22.5134,9,7.5
370,Olkkola 1994,po with Perpetrator (Itraconazole),74.0,47.5905,29.8303,9,7.5
370,Olkkola 1994,po with Perpetrator (Itraconazole),74.5,59.9408,24.202,9,7.5
370,Olkkola 1994,po with Perpetrator (Itraconazole),75.0,63.8471,18.5736,9,7.5
370,Olkkola 1994,po with Perpetrator (Itraconazole),76.0,65.8451,21.3919,9,7.5
370,Olkkola 1994,po with Perpetrator (Itraconazole),77.0,55.0827,18.5694,9,7.5
370,Olkkola 1994,po with Perpetrator (Itraconazole),78.0,40.9446,13.5039,9,7.5
370,Olkkola 1994,po with Perpetrator (Itraconazole),79.0,34.5001,11.8195,9,7.5
370,Olkkola 1994,po with Perpetrator (Itraconazole),80.0,31.6188,10.6897,9,7.5
370,Olkkola 1994,po with Perpetrator (Itraconazole),90.0,12.7534,,9,7.5
371,Olkkola 1994,po with Perpetrator (Ketoconazole,73.0,0.0,,9,7.5
371,Olkkola 1994,po with Perpetrator (Ketoconazole,73.5,23.796,25.3276,9,7.5
371,Olkkola 1994,po with Perpetrator (Ketoconazole,74.0,62.7871,31.5188,9,7.5
371,Olkkola 1994,po with Perpetrator (Ketoconazole,74.5,71.5727,23.0763,9,7.5
371,Olkkola 1994,po with Perpetrator (Ketoconazole,75.0,74.7285,25.8946,9,7.5
371,Olkkola 1994,po with Perpetrator (Ketoconazole,76.0,80.4788,19.1406,9,7.5
371,Olkkola 1994,po with Perpetrator (Ketoconazole,77.0,73.2838,19.1322,9,7.5
371,Olkkola 1994,po with Perpetrator (Ketoconazole,78.0,60.6453,15.7636,9,7.5
371,Olkkola 1994,po with Perpetrator (Ketoconazole,79.0,49.8857,10.1269,9,7.5
371,Olkkola 1994,po with Perpetrator (Ketoconazole,80.0,47.192,10.1352,9,7.5
371,Olkkola 1994,po with Perpetrator (Ketoconazole,90.0,20.2579,,9,7.5
374,Olkkola 1996,day 1 (po) Control (Perpetrator Placebo),0.0,0.0,,12,7.5
374,Olkkola 1996,day 1 (po) Control (Perpetrator Placebo),0.5,17.5707,12.8266,12,7.5
374,Olkkola 1996,day 1 (po) Control (Perpetrator Placebo),1.0,25.8823,,12,7.5
374,Olkkola 1996,day 1 (po) Control (Perpetrator Placebo),1.5,21.9711,,12,7.5
374,Olkkola 1996,day 1 (po) Control (Perpetrator Placebo),2.0,16.9489,,12,7.5
374,Olkkola 1996,day 1 (po) Control (Perpetrator Placebo),3.0,11.7227,,12,7.5
374,Olkkola 1996,day 1 (po) Control (Perpetrator Placebo),4.0,8.3447,,12,7.5
374,Olkkola 1996,day 1 (po) Control (Perpetrator Placebo),5.0,4.9677,,12,7.5
374,Olkkola 1996,day 1 (po) Control (Perpetrator Placebo),6.0,4.1822,,12,7.5
374,Olkkola 1996,day 1 (po) Control (Perpetrator Placebo),7.0,3.4003,,12,7.5
374,Olkkola 1996,day 1 (po) Control (Perpetrator Placebo),17.0,-0.3695,,12,7.5
376,Olkkola 1996,day 6 (po) Control (Perpetrator Placebo),0.0,0.0,,12,7.5
376,Olkkola 1996,day 6 (po) Control (Perpetrator Placebo),0.5,19.25,20.9752,12,7.5
376,Olkkola 1996,day 6 (po) Control (Perpetrator Placebo),1.0,33.3624,13.9834,12,7.5
376,Olkkola 1996,day 6 (po) Control (Perpetrator Placebo),1.5,26.3734,,12,7.5
376,Olkkola 1996,day 6 (po) Control (Perpetrator Placebo),2.0,19.2015,,12,7.5
376,Olkkola 1996,day 6 (po) Control (Perpetrator Placebo),3.0,12.0131,,12,7.5
376,Olkkola 1996,day 6 (po) Control (Perpetrator Placebo),4.0,7.9439,,12,7.5
376,Olkkola 1996,day 6 (po) Control (Perpetrator Placebo),5.0,4.9762,,12,7.5
376,Olkkola 1996,day 6 (po) Control (Perpetrator Placebo),6.0,4.3932,,12,7.5
376,Olkkola 1996,day 6 (po) Control (Perpetrator Placebo),7.0,3.8109,,12,7.5
376,Olkkola 1996,day 6 (po) Control (Perpetrator Placebo),17.0,0.1841,,12,7.5
377,Olkkola 1996,day 1 (po) with Perpetrator (Itraconazole),2.0,0.0,,12,7.5
377,Olkkola 1996,day 1 (po) with Perpetrator (Itraconazole),2.5,18.6817,27.5838,12,7.5
377,Olkkola 1996,day 1 (po) with Perpetrator (Itraconazole),3.0,34.9552,16.6816,12,7.5
377,Olkkola 1996,day 1 (po) with Perpetrator (Itraconazole),3.5,34.0078,,12,7.5
377,Olkkola 1996,day 1 (po) with Perpetrator (Itraconazole),4.0,34.3567,,12,7.5
377,Olkkola 1996,day 1 (po) with Perpetrator (Itraconazole),5.0,27.8325,,12,7.5
377,Olkkola 1996,day 1 (po) with Perpetrator (Itraconazole),6.0,24.2702,,12,7.5
377,Olkkola 1996,day 1 (po) with Perpetrator (Itraconazole),7.0,17.0044,,12,7.5
377,Olkkola 1996,day 1 (po) with Perpetrator (Itraconazole),8.0,12.8875,,12,7.5
377,Olkkola 1996,day 1 (po) with Perpetrator (Itraconazole),9.0,12.289,,12,7.5
377,Olkkola 1996,day 1 (po) with Perpetrator (Itraconazole),19.0,3.149,,12,7.5
379,Olkkola 1996,day 6 (po) with Perpetrator (Itraconazole),122.0,0.0,,12,7.5
379,Olkkola 1996,day 6 (po) with Perpetrator (Itraconazole),122.5,24.2034,34.9586,12,7.5
379,Olkkola 1996,day 6 (po) with Perpetrator (Itraconazole),123.0,61.6191,34.323,12,7.5
379,Olkkola 1996,day 6 (po) with Perpetrator (Itraconazole),123.5,67.1077,25.4244,12,7.5
379,Olkkola 1996,day 6 (po) with Perpetrator (Itraconazole),124.0,60.8526,20.9751,12,7.5
379,Olkkola 1996,day 6 (po) with Perpetrator (Itraconazole),125.0,54.9499,17.1592,12,7.5
379,Olkkola 1996,day 6 (po) with Perpetrator (Itraconazole),126.0,53.9999,21.6108,12,7.5
379,Olkkola 1996,day 6 (po) with Perpetrator (Itraconazole),127.0,41.3063,15.8903,12,7.5
379,Olkkola 1996,day 6 (po) with Perpetrator (Itraconazole),128.0,34.8518,11.441,12,7.5
379,Olkkola 1996,day 6 (po) with Perpetrator (Itraconazole),129.0,32.8022,,12,7.5
379,Olkkola 1996,day 6 (po) with Perpetrator (Itraconazole),139.0,13.9468,,12,7.5
380,Olkkola 1996,day 1 (po) with Perpetrator (Fluconazole),2.0,0.0,,12,7.5
380,Olkkola 1996,day 1 (po) with Perpetrator (Fluconazole),2.5,37.9405,50.0388,12,7.5
380,Olkkola 1996,day 1 (po) with Perpetrator (Fluconazole),3.0,56.437,32.7187,12,7.5
380,Olkkola 1996,day 1 (po) with Perpetrator (Fluconazole),3.5,53.4527,15.3925,12,7.5
380,Olkkola 1996,day 1 (po) with Perpetrator (Fluconazole),4.0,44.7268,,12,7.5
380,Olkkola 1996,day 1 (po) with Perpetrator (Fluconazole),5.0,33.3879,,12,7.5
380,Olkkola 1996,day 1 (po) with Perpetrator (Fluconazole),6.0,24.6397,,12,7.5
380,Olkkola 1996,day 1 (po) with Perpetrator (Fluconazole),7.0,17.7451,,12,7.5
380,Olkkola 1996,day 1 (po) with Perpetrator (Fluconazole),8.0,13.8125,,12,7.5
380,Olkkola 1996,day 1 (po) with Perpetrator (Fluconazole),9.0,12.1038,,12,7.5
380,Olkkola 1996,day 1 (po) with Perpetrator (Fluconazole),19.0,2.4091,,12,7.5
382,Olkkola 1996,day 6 (po) with Perpetrator (Fluconazole),122.0,0.0,,12,7.5
382,Olkkola 1996,day 6 (po) with Perpetrator (Fluconazole),122.5,24.7552,27.3312,12,7.5
382,Olkkola 1996,day 6 (po) with Perpetrator (Fluconazole),123.0,45.4724,27.3313,12,7.5
382,Olkkola 1996,day 6 (po) with Perpetrator (Fluconazole),123.5,50.5941,20.3395,12,7.5
382,Olkkola 1996,day 6 (po) with Perpetrator (Fluconazole),124.0,43.4215,13.3455,12,7.5
382,Olkkola 1996,day 6 (po) with Perpetrator (Fluconazole),125.0,38.6191,,12,7.5
382,Olkkola 1996,day 6 (po) with Perpetrator (Fluconazole),126.0,30.1462,,12,7.5
382,Olkkola 1996,day 6 (po) with Perpetrator (Fluconazole),127.0,21.3064,,12,7.5
382,Olkkola 1996,day 6 (po) with Perpetrator (Fluconazole),128.0,16.3191,,12,7.5
382,Olkkola 1996,day 6 (po) with Perpetrator (Fluconazole),129.0,13.3528,,12,7.5
382,Olkkola 1996,day 6 (po) with Perpetrator (Fluconazole),139.0,3.3047,,12,7.5
392,Reitman 2011,Week 0 after Perpetrator (Rifampicin),649.0,1.4495,,11,2.0
392,Reitman 2011,Week 0 after Perpetrator (Rifampicin),650.0,0.6923,,11,2.0
392,Reitman 2011,Week 0 after Perpetrator (Rifampicin),652.0,0.2163,,11,2.0
393,Reitman 2011,Week 1 after Perpetrator (Rifampicin),817.0,3.5264,,11,2.0
393,Reitman 2011,Week 1 after Perpetrator (Rifampicin),818.0,1.9255,,11,2.0
393,Reitman 2011,Week 1 after Perpetrator (Rifampicin),820.0,0.6923,,11,2.0
393,Reitman 2011,Week 1 after Perpetrator (Rifampicin),822.0,0.2812,,11,2.0
394,Reitman 2011,Week 2 after Perpetrator (Rifampicin),985.0,6.1875,,11,2.0
394,Reitman 2011,Week 2 after Perpetrator (Rifampicin),986.0,3.613,,11,2.0
394,Reitman 2011,Week 2 after Perpetrator (Rifampicin),988.0,1.4279,,11,2.0
394,Reitman 2011,Week 2 after Perpetrator (Rifampicin),990.0,0.6923,,11,2.0
394,Reitman 2011,Week 2 after Perpetrator (Rifampicin),992.0,0.4327,,11,2.0
395,Reitman 2011,Week 4 after Perpetrator (Rifampicin),1321.0,8.4159,,11,2.0
395,Reitman 2011,Week 4 after Perpetrator (Rifampicin),1322.0,4.5,,11,2.0
395,Reitman 2011,Week 4 after Perpetrator (Rifampicin),1324.0,1.8173,,11,2.0
395,Reitman 2011,Week 4 after Perpetrator (Rifampicin),1326.0,0.8654,,11,2.0
395,Reitman 2011,Week 4 after Perpetrator (Rifampicin),1328.0,0.5192,,11,2.0
395,Reitman 2011,Week 4 after Perpetrator (Rifampicin),1332.0,0.238,,11,2.0
400,Saari 2006,po Control (Perpetrator Placebo),0.5,9.8667,13.3333,10,7.5
400,Saari 2006,po Control (Perpetrator Placebo),1.0,19.2,9.6,10,7.5
400,Saari 2006,po Control (Perpetrator Placebo),1.5,18.6667,5.8667,10,7.5
400,Saari 2006,po Control (Perpetrator Placebo),2.0,16.5333,4.0,10,7.5
400,Saari 2006,po Control (Perpetrator Placebo),3.0,13.0667,4.5333,10,7.5
400,Saari 2006,po Control (Perpetrator Placebo),4.0,10.1333,5.0667,10,7.5
400,Saari 2006,po Control (Perpetrator Placebo),6.0,4.5333,,10,7.5
400,Saari 2006,po Control (Perpetrator Placebo),8.0,2.1333,,10,7.5
401,Saari 2006,po with Perpetrator (Voriconazole),37.5,58.1333,47.4667,10,7.5
401,Saari 2006,po with Perpetrator (Voriconazole),38.0,73.0667,30.6667,10,7.5
401,Saari 2006,po with Perpetrator (Voriconazole),38.5,66.6667,26.9333,10,7.5
401,Saari 2006,po with Perpetrator (Voriconazole),39.0,63.7333,23.7333,10,7.5
401,Saari 2006,po with Perpetrator (Voriconazole),40.0,62.1333,14.9333,10,7.5
401,Saari 2006,po with Perpetrator (Voriconazole),41.0,60.0,12.8,10,7.5
401,Saari 2006,po with Perpetrator (Voriconazole),43.0,44.5333,10.6667,10,7.5
401,Saari 2006,po with Perpetrator (Voriconazole),45.0,35.4667,6.9333,10,7.5
401,Saari 2006,po with Perpetrator (Voriconazole),49.0,22.4,4.2667,10,7.5
401,Saari 2006,po with Perpetrator (Voriconazole),61.0,8.5333,3.7333,10,7.5
416,Smith 1981,oral solution 10 mg,0.08,1.4042,,6,10.0
416,Smith 1981,oral solution 10 mg,0.16,18.8598,,6,10.0
416,Smith 1981,oral solution 10 mg,0.25,41.899,,6,10.0
416,Smith 1981,oral solution 10 mg,0.33,61.1006,,6,10.0
416,Smith 1981,oral solution 10 mg,0.5,51.3567,,6,10.0
416,Smith 1981,oral solution 10 mg,0.75,46.1532,,6,10.0
416,Smith 1981,oral solution 10 mg,1.0,42.0033,,6,10.0
416,Smith 1981,oral solution 10 mg,1.5,31.9678,,6,10.0
416,Smith 1981,oral solution 10 mg,2.0,25.7577,,6,10.0
416,Smith 1981,oral solution 10 mg,3.0,17.1646,,6,10.0
416,Smith 1981,oral solution 10 mg,4.0,12.0829,,6,10.0
416,Smith 1981,oral solution 10 mg,6.0,5.7152,,6,10.0
416,Smith 1981,oral solution 10 mg,8.0,3.192,,6,10.0
417,Smith 1981,oral tablet 10 mg,0.25,6.6223,,6,10.0
417,Smith 1981,oral tablet 10 mg,0.33,33.6201,,6,10.0
417,Smith 1981,oral tablet 10 mg,0.5,37.1299,,6,10.0
417,Smith 1981,oral tablet 10 mg,0.75,41.3258,,6,10.0
417,Smith 1981,oral tablet 10 mg,1.0,43.4608,,6,10.0
417,Smith 1981,oral tablet 10 mg,1.5,49.466,,6,10.0
417,Smith 1981,oral tablet 10 mg,2.0,31.946,,6,10.0
417,Smith 1981,oral tablet 10 mg,3.0,23.252,,6,10.0
417,Smith 1981,oral tablet 10 mg,4.0,13.7434,,6,10.0
417,Smith 1981,oral tablet 10 mg,6.0,6.5588,,6,10.0
417,Smith 1981,oral tablet 10 mg,8.0,3.2041,,6,10.0
423,Templeton 2010,Control (Perpetrator Placebo),0.5,6.489,,6,2.0
423,Templeton 2010,Control (Perpetrator Placebo),1.0,5.5316,,6,2.0
423,Templeton 2010,Control (Perpetrator Placebo),2.0,3.5104,,6,2.0
423,Templeton 2010,Control (Perpetrator Placebo),3.0,2.0744,,6,2.0
423,Templeton 2010,Control (Perpetrator Placebo),4.0,1.3297,,6,2.0
423,Templeton 2010,Control (Perpetrator Placebo),6.0,0.851,,6,2.0
423,Templeton 2010,Control (Perpetrator Placebo),8.0,0.4255,,6,2.0
423,Templeton 2010,Control (Perpetrator Placebo),12.0,0.3723,,6,2.0
423,Templeton 2010,Control (Perpetrator Placebo),20.0,0.0532,,6,2.0
424,Templeton 2010,with Perpetrator (Itraconazole @ 50 mg),4.5,9.6271,,6,2.0
424,Templeton 2010,with Perpetrator (Itraconazole @ 50 mg),5.0,9.7335,,6,2.0
424,Templeton 2010,with Perpetrator (Itraconazole @ 50 mg),6.0,6.8613,,6,2.0
424,Templeton 2010,with Perpetrator (Itraconazole @ 50 mg),7.0,3.9891,,6,2.0
424,Templeton 2010,with Perpetrator (Itraconazole @ 50 mg),8.0,2.819,,6,2.0
424,Templeton 2010,with Perpetrator (Itraconazole @ 50 mg),10.0,1.8084,,6,2.0
424,Templeton 2010,with Perpetrator (Itraconazole @ 50 mg),12.0,1.0638,,6,2.0
424,Templeton 2010,with Perpetrator (Itraconazole @ 50 mg),16.0,0.5319,,6,2.0
424,Templeton 2010,with Perpetrator (Itraconazole @ 50 mg),24.0,0.2659,,6,2.0
425,Templeton 2010,with Perpetrator (Itraconazole @ 200 mg),4.5,16.2225,,6,2.0
425,Templeton 2010,with Perpetrator (Itraconazole @ 200 mg),5.0,15.6906,,6,2.0
425,Templeton 2010,with Perpetrator (Itraconazole @ 200 mg),6.0,11.2228,,6,2.0
425,Templeton 2010,with Perpetrator (Itraconazole @ 200 mg),7.0,7.3932,,6,2.0
425,Templeton 2010,with Perpetrator (Itraconazole @ 200 mg),8.0,5.372,,6,2.0
425,Templeton 2010,with Perpetrator (Itraconazole @ 200 mg),10.0,4.3615,,6,2.0
425,Templeton 2010,with Perpetrator (Itraconazole @ 200 mg),12.0,3.2445,,6,2.0
425,Templeton 2010,with Perpetrator (Itraconazole @ 200 mg),16.0,1.968,,6,2.0
425,Templeton 2010,with Perpetrator (Itraconazole @ 200 mg),24.0,1.0106,,6,2.0
426,Templeton 2010,with Perpetrator (Itraconazole @ 400 mg),4.5,13.5099,,6,2.0
426,Templeton 2010,with Perpetrator (Itraconazole @ 400 mg),5.0,17.2863,,6,2.0
426,Templeton 2010,with Perpetrator (Itraconazole @ 400 mg),6.0,12.978,,6,2.0
426,Templeton 2010,with Perpetrator (Itraconazole @ 400 mg),7.0,8.3506,,6,2.0
426,Templeton 2010,with Perpetrator (Itraconazole @ 400 mg),8.0,6.6486,,6,2.0
426,Templeton 2010,with Perpetrator (Itraconazole @ 400 mg),10.0,4.9465,,6,2.0
426,Templeton 2010,with Perpetrator (Itraconazole @ 400 mg),12.0,3.8296,,6,2.0
426,Templeton 2010,with Perpetrator (Itraconazole @ 400 mg),16.0,2.7658,,6,2.0
426,Templeton 2010,with Perpetrator (Itraconazole @ 400 mg),24.0,1.6488,,6,2.0
468,Yeates 1996,Control (Perpetrator Placebo),0.5,68.9598,37.2827,12,15.0
468,Yeates 1996,Control (Perpetrator Placebo),1.0,57.9323,27.1987,12,15.0
468,Yeates 1996,Control (Perpetrator Placebo),2.0,37.6251,16.1247,12,15.0
468,Yeates 1996,Control (Perpetrator Placebo),3.0,26.0419,19.1333,12,15.0
468,Yeates 1996,Control (Perpetrator Placebo),4.0,16.2026,,12,15.0
468,Yeates 1996,Control (Perpetrator Placebo),5.0,11.5996,,12,15.0
